,tweets,sentiment
3324,"['covid', 'lonjak', 'heru', 'budi', 'harap', 'warga', 'kebut', 'vaksin', 'booster']",1.0
3325,"['tanggulang', 'badai', 'covid', 'vaksin', 'booster', 'daerah', 'istimewa', 'yogyakarta', 'yogyakarta']",-1.0
3326,"['vaksin', 'booster', 'nilai', 'tingkat']",1.0
3327,"['heran', 'vaksin', 'jarang', 'sakit', 'habis', 'vaksin', 'booster', 'langgan', 'apotek']",1.0
3328,"['nikah', 'vaksin', 'booster']",1.0
3329,"['cari', 'vaksin', 'booster', 'wkw']",-1.0
3330,"['hai', 'tumpang', 'dewasa', 'terima', 'vaksin', 'booster', 'bayi', 'wajib', 'antigen', 'pcr']",1.0
3331,"['rute', 'jogja', 'solo', 'vaksin', 'booster', 'boleh']",1.0
3332,"['subvarian', 'omicron', 'xbb', 'muncul', 'genjot', 'vaksin', 'booster']",1.0
3333,"['warga', 'lengkap', 'vaksin', 'booster']",1.0
3334,"['covid', 'tanjak', 'imbau', 'masyarakat', 'vaksin', 'booster', 'simak', 'informasi', 'lengkap']",1.0
3335,"['bulan', 'persen', 'pasien', 'covid', 'rawat', 'gejala', 'berat', 'mayoritas', 'vaksinbooster']",1.0
3336,"['tahun', 'bandung', 'lokal', 'kota', 'murmer', 'stasiun', 'cibinong', 'total', 'gaperlu', 'scan', 'vaksin', 'booster', 'seru', 'suka', 'jalan', 'sana', 'angkot', 'nyewa', 'motor', 'bisaa']",1.0
3337,"['snap', 'infoin', 'vaksin', 'cuma', 'mati', 'hp', 'yaudahlah', 'tweet', 'buaat', 'cari', 'vaksin', 'booster', 'dosis', 'puskesmas', 'bekas', 'jaya', 'stok', 'layan', 'seninsabtu']",-1.0
3338,"['booster', 'pj', 'daerahkhususibukota', 'heru', 'budi', 'hartono', 'dinkes', 'instruksi', 'cepat', 'beri', 'vaksin', 'booster', 'covid']",1.0
3339,"['menteri', 'sehat', 'budi', 'gunadi', 'sadikin', 'imbau', 'masyarakat', 'fasilitas', 'layan', 'sehat', 'vaksin', 'booster']",1.0
3340,"['habis', 'vaksin', 'booster', 'snge', 'jing']",1.0
3341,"['habis', 'vaksin', 'booster', 'nafsu', 'makan', 'nambah']",1.0
3342,"['mantap', 'program', 'vaksin', 'booster', 'pulau', 'bangka', 'belitung']",1.0
3343,"['vaksin', 'booster', 'lantar', 'mayoritas', 'pasien', 'covid', 'alami', 'kondisi', 'berat', 'kritis', 'banyak', 'booster']",-1.0
3344,"['milik', 'sertifikat', 'vaksin', 'covid', 'vaksin', 'vaksin', 'booster', 'bawa', 'form', 'lamar', 'mekar', 'armada', 'jaya', 'tempat', 'plant', 'tambun', 'monitor', 'informasi', 'umum', 'instagram', 'bkkalumniinfo']",1.0
3345,"['cepat', 'banget', 'siang', 'vaksin', 'vaksin', 'booster']",1.0
3346,"['informasi', 'vaksin', 'booster', 'suwun']",1.0
3347,"['permisi', 'vaksin', 'pakai', 'moderna', 'vaksin', 'booster', 'stok', 'moderna', 'kosong', 'gun', 'vaksil', 'booster']",-1.0
3348,"['juta', 'vaksin', 'booster', 'buat', 'indonesia', 'simak', 'infografis', 'lengkap', 'aas']",1.0
3349,"['covid', 'tingkat', 'pemerintahprovinsi', 'daerahkhususibukota', 'gencar', 'vaksin', 'booster']",1.0
3350,"['maksud', 'vaksin', 'booster']",1.0
3351,"['subvarian', 'omicron', 'xbb', 'muncul', 'genjot', 'vaksinbooster']",1.0
3352,"['stok', 'vaksin', 'booster', 'dinkes', 'basel', 'vial']",-1.0
3353,"['provinsi', 'pemerintahprovinsi', 'daerahkhususibukota', 'jakarta', 'gencar', 'cepat', 'beri', 'vaksin', 'booster', 'masyarakat']",1.0
3354,"['vaksin', 'booster', 'vaksin', 'influenza', 'flu', 'hujan', 'badan', 'alergi', 'kumat', 'meler', 'siang', 'henti', 'kayak', 'vaksin', 'influenza', 'dirutinin']",-1.0
3355,"['selamat', 'siang', 'jalan', 'tanggal', 'agustus', 'tumpang', 'kakak', 'antarkota', 'usia', 'wajib', 'vaksin', 'booster', 'tumpang', 'usia', 'wajib', 'vaksin', 'dosis']",-1.0
3356,"['vaksin', 'booster', 'covid', 'karya', 'anak', 'bangsa', 'vaksin', 'merah', 'putih', 'inavac', 'indovac', 'target', 'suntik', 'november', 'vaksin', 'proses', 'produksi', 'massal', 'ijin', 'balai', 'pom', 'ri']",-1.0
3357,"['menko', 'maritim', 'investasi', 'luhut', 'binsar', 'pandjaitan', 'positif', 'covid', 'tingkat', 'masyarakat', 'vaksin', 'booster']",1.0
3358,"['vaksin', 'booster', 'covid', 'sedia', 'dinkes', 'basel', 'vial']",1.0
3359,"['aja', 'vaksin', 'booster', 'gencar', 'awalawal', 'daerah', 'habis', 'vaksin', 'sisi', 'stok', 'wajib', 'vaksin', 'booster', 'samasama', 'dorong']",-1.0
3360,"['lonjak', 'angkaangka', 'indikator', 'pandemi', 'menkes', 'ungkap', 'tinggal', 'gejala', 'parah', 'banyak', 'vaksin', 'booster']",-1.0
3361,"['vaksin', 'booster', 'stasiun', 'sedia']",1.0
3362,"['sejahtera', 'izin', 'kongsi', 'daftar', 'vaksin', 'booster']",-1.0
3363,"['izin', 'kongsi', 'daftar', 'vaksin', 'booster']",-1.0
3364,"['izikan', 'kongsi', 'langkah', 'daftar', 'vaksin', 'booster']",1.0
3365,"['ps', 'lepas', 'cucuk', 'vaksin', 'booster', 'takpe']",-1.0
3366,"['halaman', 'vaksin', 'slot', 'vaksin', 'booster', 'dicatit', 'pasti', 'sihat', 'makan', 'tidur', 'rehat', 'vaksin', 'bawa', 'rekod', 'ubat', 'doktor', 'cucuk', 'moga', 'per']",1.0
3367,"['positif', 'link', 'vaksin', 'booster', 'covid', 'alhamdullilah', 'kondisi', 'after', 'link', 'sehat', 'stay', 'safe', 'nctzen', 'nnton']",1.0
3368,"['antigen', 'kasih', 'surat', 'vaksin', 'booster', 'argo', 'parahyangan', 'gambir', 'cimahi']",1.0
3369,"['bawa', 'lengkap', 'doong', 'vaksin', 'booster']",1.0
3370,"['lupa', 'vaksin', 'booster']",1.0
3371,"['masyarakat', 'rentan', 'terima', 'vaksin', 'covid', 'dosis', 'tiga', 'booster', 'november', 'capai', 'program', 'vaksin', 'booster', 'masyarakat', 'jalan']",1.0
3372,"['tidakapa-apa', 'maju', 'sakitin', 'lagu', 'chen', 'vaksin', 'booster', 'bpjs', 'aman']",1.0
3373,"['patuh', 'prokes', 'pakai', 'covid']",1.0
3374,"['dips', 'vaksin', 'booster', 'muncul', 'pedulilindungi']",1.0
3375,"['beli', 'tiket', 'promo', 'bonus', 'sertifikat', 'vaksin', 'booster', 'suntik']",1.0
3376,"['ayo', 'taat', 'prokes', 'vaksinasi', 'booster', 'pandemi', 'vaksin', 'booster', 'cepat', 'bentuk', 'herd', 'immunity', 'sebar', 'covid', 'putus']",1.0
3377,"['giat', 'spkt', 'serta', 'bhabin', 'sindangwangi', 'monitoring', 'vaksin', 'booster', 'sindangwangi']",1.0
3378,"['waspada', 'covid', 'vaksinbooster']",1.0
3379,"['maju', 'terima', 'dreamies', 'daesang', 'vaksin', 'booster']",1.0
3380,"['jadwal', 'vaksin', 'booster', 'kota', 'bekas', 'november', 'lokasi', 'cianjurpedia', 'cianjurpedia']",-1.0
3381,"['tular', 'varian', 'xbb', 'cepat', 'masyarakat', 'sadar', 'vaksin', 'booster']",1.0
3382,"['vaksin', 'booster', 'rasa', 'efek', 'pas', 'tidur', 'rungkad', 'rungkad']",1.0
3383,"['doain', 'yh', 'semwa', 'vaksin', 'booster', 'pagi']",1.0
3384,"['pesawat', 'booster', 'vaksin', 'booster', 'antigen', 'pcr']",-1.0
3385,"['vaksin', 'bets', 'jakarta', 'moga', 'vaksin', 'booster', 'sebentar']",-1.0
3386,"['bangga', 'diri', 'vaksin', 'booster']",1.0
3387,"['moga', 'besok', 'lolos', 'vaksin', 'booster', 'ketemu', 'atlet', 'badminton', 'allah']",1.0
3388,"['um', 'rek', 'informasi', 'vaksin', 'booster', 'area', 'malang', 'kota', 'urgent']",-1.0
3389,"['nihh', 'pas', 'vaksin', 'booster', 'dimintain', 'kartutandapenduduk', 'ngecekin', 'dokumen', 'ibu', 'kaget', 'islam', 'yha', 'bu', 'tidakapa-apa']",1.0
3390,"['informasi', 'vaksin', 'booster', 'denpasar', 'keliling', 'kosong', 'stok', 'help', 'terbang', 'domestik']",-1.0
3391,"['maksud', 'nakuti', 'vaksin', 'berita', 'kaya', 'pingin', 'vaksin', 'tinggal', 'vaksin', 'vaksin', 'vaksin', 'booster', 'vaksin', 'mlh', 'byj', 'tinggal']",1.0
3392,"['malaysia', 'moving', 'forward', 'boosters', 'ambik', 'pfizer', 'vaksin', 'vaksin', 'booster', 'sesuai', 'moderna', 'novavax', 'malaysia']",1.0
3393,"['efek', 'vaksin', 'booster', 'mantap', 'ngerasain', 'gel', 'tangan', 'malemnya', 'demam']",1.0
3394,"['konfirmasi', 'covid', 'palangkaraya', 'capai', 'vaksin', 'booster', 'penuh', 'target']",1.0
3395,"['vaksin', 'booster', 'tingkat', 'cuacana', 'mood']",1.0
3396,"['ada', 'layan', 'vaksin', 'booster', 'stasiun', 'poncol', 'semarang', 'tawang']",1.0
3397,"['vaksin', 'booster', 'pfizer', 'klaim', 'ampuh', 'cegah', 'gejala', 'covid', 'balita']",1.0
3398,"['admin', 'joglosemarkerto', 'vaksin', 'booster', 'antigen', 'thank']",1.0
3399,"['vaksin', 'booster', 'stock', 'varian']",1.0
3400,"['ayolahhh', 'gatakut', 'kyeom', 'vaksin', 'booster', 'iniiii', 'canda', 'ketar', 'tir', 'tertawa']",-1.0
3401,"['vaksin', 'vaksin', 'booster', 'tunggu', 'pesawat', 'syarat', 'booster', 'lanjur', 'beli', 'tiket']",1.0
3402,"['nyata', 'pasien', 'tinggal', 'covid', 'vaksin', 'booster']",1.0
3403,"['jasa', 'tembak', 'vaksin', 'booster', 'bayar', 'sertif', 'muncul', 'drop', 'fee']",-1.0
3404,"['rentan', 'menkes', 'tekan', 'vaksin', 'booster', 'lanjutusia']",-1.0
3405,"['jasa', 'joki', 'vaksin', 'booster', 'tembus', 'peduli', 'lindung', 'layan', 'vaksin', 'sinopharmgotong', 'royong', 'hapus', 'data', 'vaksin', 'vaksin', 'dosis', 'lengkap', 'paksa', 'booster', 'proses', 'harga', 'dm']",1.0
3406,"['gerai', 'vaksin', 'kedaton', 'layan', 'vaksin', 'dosis', 'vaksin', 'dosis', 'vaksin', 'booster', 'nopember', 'jam', 'sd', 'wib', 'kfc', 'kedaton', 'pagar', 'alam', 'kelkec', 'labuh', 'ratu']",1.0
3407,"['pemerintahprovinsi', 'jateng', 'masyarakat', 'ketat', 'guna', 'vaksin', 'booster']",-1.0
3408,"['terbang', 'dmk', 'pax', 'vaksin', 'booster', 'baby', 'antigenpcr']",1.0
3409,"['vaksin', 'booster', 'efek', 'gel']",1.0
3410,"['um', 'informasi', 'vaksin', 'booster']",1.0
3411,"['covid', 'prediksi', 'dankawankawan', 'semarang', 'imbau', 'warga', 'vaksin', 'booster']",1.0
3412,"['kurang', 'risiko', 'mati', 'menkes', 'masyarakat', 'vaksin', 'booster', 'covid']",-1.0
3413,"['susah', 'temenku', 'daerah', 'dalem', 'pergi', 'kota', 'vaksin', 'booster']",-1.0
3414,"['covid', 'tingkat', 'drastis', 'masyarakat', 'imbau', 'vaksin', 'booster']",1.0
3415,"['menkes', 'budi', 'gunadi', 'sadikin', 'dorong', 'vaksin', 'booster', 'inavac', 'buat', 'universitasairlangga', 'izin', 'guna', 'darurat', 'bpom']",-1.0
3416,"['subvarian', 'xbb', 'cepat', 'tular', 'ingat', 'vaksin', 'booster']",1.0
3417,"['mall', 'pulo', 'gadung', 'bogor', 'kayak', 'cibinong', 'mall', 'vaksin', 'booster', 'hybrid', 'hatihati', 'sek', 'keluarga', 'komorbid']",1.0
3418,"['ribu', 'pasien', 'covid', 'papar', 'subvarian', 'xbb', 'bq', 'rawat', 'ribu', 'tinggal', 'tinggal', 'vaksin', 'booster', 'via']",1.0
3419,"['pasien', 'tinggal', 'akibat', 'covid', 'persen', 'vaksin', 'booster']",1.0
3420,"['menkes', 'siap', 'juta', 'vaksin', 'negeri', 'booster']",1.0
3421,"['horas', 'amang', 'inang', 'jaga', 'keamanandanketertibanmasyarakat', 'ayo', 'tanam', 'cabai', 'waspada', 'cuaca', 'ekstrem', 'vaksin', 'booster', 'jelang', 'natal', 'jaga', 'harta', 'benda', 'amang', 'inang']",1.0
3422,"['pegang', 'database', 'peduli', 'lindung', 'vaksin', 'booster', 'habis', 'mna']",1.0
3423,"['asli', 'njirr', 'vaksin', 'booster', 'tangan', 'nyeri']",-1.0
3424,"['serta', 'muktamar', 'samasekali', 'vaksin', 'simulasi', 'datang', 'vaksin', 'november', 'vaksin', 'desember', 'vaksin', 'booster', 'gelap']",-1.0
3425,"['monitoring', 'giat', 'vaksin', 'booster', 'imunisasi', 'pos', 'balita', 'rptra', 'bogasar', 'rawabinangunviii', 'rw', 'kelompok', 'rawabadakutara', 'koja', 'jakut', 'poldametrojaya']",-1.0
3426,"['sobatkom', 'covid', 'waspada', 'vaksin', 'booster']",1.0
3427,"['selamat', 'siang', 'rapid', 'test', 'antigen', 'stasiun', 'kakak', 'tutup', 'agustus', 'tumpang', 'kakak', 'antarkota', 'usia', 'wajib', 'vaksin', 'booster', 'informasi', 'lengkap', 'cek', 'link', 'terimakasih']",1.0
3428,"['kecewa', 'vaksin', 'booster', 'gagal', 'raih', 'kerja', 'numpang', 'curahanhati', 'alam', 'pribadi', 'sebenernya', 'cerita', 'tweet', 'followabisny', 'gedek', 'banget', 'alam', 'gagal', 'daftar', 'seleksi', 'perangkat', 'desacm', 'krna', 'sertifikat', 'booster']",1.0
3429,"['permisi', 'stasiun', 'ngawi', 'malam', 'tes', 'antigen', 'buka', 'kerabat', 'ngawi', 'vaksin', 'booster']",1.0
3430,"['ayo', 'disiplin', 'protokol', 'sehat', 'lengkap', 'vaksinasi', 'vaksin', 'booster']",1.0
3431,"['dorong', 'masyarakat', 'vaksinasi', 'covid', 'dosis', 'tiga', 'ikhtiar', 'respons', 'karakteristik', 'subvarian', 'omicron', 'xbb', 'cepat', 'tular', 'sobat', 'medcomyang', 'vaksin', 'booster', 'laku', 'vaksin']",1.0
3432,"['marak', 'covid', 'indonesiamembuat', 'ganjar', 'pranowo', 'ingat', 'warga', 'suntik', 'vaksin', 'booster', 'ganjar', 'mngungkapkan', 'hari', 'covid', 'alami', 'tingkat', 'muncul', 'varian', 'omicron', 'xbb', 'stay', 'safe']",1.0
3433,"['mbak', 'tiket', 'vaksin', 'booster', 'terbit', 'diinput', 'huhu', 'susah', 'banget', 'asuu', 'sertifikat', 'yuhu']",-1.0
3434,"['capek', 'banget', 'urus', 'vaksin', 'booster', 'aneh', 'pedulilindungi', 'sistem', 'eror', 'sertifikat', 'vaksin', 'tbtb', 'hilang', 'muncul', 'tiket', 'booster', 'apk', 'sistem', 'input', 'gada', 'hubungin', 'suruh', 'menu', 'terimakasih', 'mbak']",1.0
3435,"['dips', 'informasi', 'vaksin', 'booster', 'prosedur', 'simple']",1.0
3436,"['lupa', 'vaksin', 'booster']",1.0
3437,"['ada', 'informasi', 'vaksin', 'booster', 'area', 'tangselkab', 'tangerang']",1.0
3438,"['habis', 'vaksin', 'booster', 'badan', 'kenceng', 'banget']",-1.0
3439,"['wakapolsek', 'lembeyan', 'kepolisianresor', 'magetan', 'ipda', 'joedi', 'koespriyanto', 'anggota', 'laksana', 'patroli', 'pantuan', 'giat', 'vaksin', 'booster', 'lembeyan']",-1.0
3440,"['serius', 'terimakasih', 'infonyaa', 'vaksin', 'booster', 'susah', 'cari', 'sinopharm', 'kosong', 'huhu']",-1.0
3441,"['infoutk', 'kakak', 'jarak', 'vaksin', 'booster']",1.0
3442,"['vaksin', 'booster', 'nyeri', 'banget', 'ajg']",-1.0
3443,"['covid', 'tingkat', 'masyarakat', 'vaksin', 'booster']",1.0
3444,"['vaksin', 'booster', 'itb', 'cirebon', 'terimakasih']",1.0
3445,"['covid', 'muncul', 'kes', 'warga', 'kota', 'bima', 'lengkap', 'vaksin', 'booster']",1.0
3446,"['informasi', 'vaksin', 'booster', 'daerah', 'ciledug', 'kuota', 'sedia', 'pkm', 'paninggil', 'kuota', 'habis']",1.0
3447,"['syarat', 'tumpang', 'kapal', 'kupang', 'surabaya', 'vaksin', 'booster', 'antigen']",-1.0
3448,"['baru', 'jadwal', 'lokasi', 'vaksin', 'booster', 'pfizer', 'kota', 'tanggal', 'november']",-1.0
3449,"['efek', 'vaksin', 'booster', 'ngena']",1.0
3450,"['booster', 'prokes', 'kunci', 'pisah', 'potensi', 'naik', 'vaksin', 'booster', 'bareng', 'disiplin', 'protokol', 'sehat', 'vaksin', 'prokes', 'lindung', 'optimal', 'capai']",1.0
3451,"['booster', 'prokes', 'kunci', 'pisah', 'hadap', 'pandemi', 'booster', 'prokes', 'kunci', 'pisah', 'fakta', 'potensi', 'naik', 'vaksin', 'booster', 'bareng', 'disiplin', 'protokol', 'sehat']",1.0
3452,"['vaksin', 'booster', 'terap', 'protokol', 'sehat']",1.0
3453,"['vaksin', 'booster', 'lupa', 'terap', 'protokol', 'sehat', 'prokes', 'putus', 'rantai', 'sebar', 'virus', 'varian', 'omicron']",1.0
3454,"['waspada', 'naik', 'covid', 'masyarakat', 'vaksin', 'booster']",1.0
3455,"['juta', 'masyarakat', 'rentan', 'proteksi', 'vaksin', 'booster']",-1.0
3456,"['tekan', 'angka', 'tular', 'covid', 'tutup', 'program', 'vaksin', 'booster', 'vaksin', 'masyarakat']",-1.0
3457,"['puslakes', 'vaksin', 'booster', 'bayar', 'ness']",1.0
3458,"['aktri', 'vaksin', 'tiket', 'vaksin', 'booster', 'muncul']",1.0
3459,"['gasalah', 'vaksin', 'booster', 'gausah']",-1.0
3460,"['subvarian', 'xbb', 'cepat', 'tular', 'vaksin', 'booster']",-1.0
3461,"['habis', 'vaksin', 'booster', 'pagi', 'efek', 'lengan', 'bekas', 'sunti', 'sakit', 'badan', 'gigil', 'minum', 'paracetamol', 'moga', 'mending']",-1.0
3462,"['bantu', 'endorsin', 'vaksin', 'booster', 'fans', 'kpop', 'konser', 'target', 'capai']",1.0
3463,"['vaksin', 'booster', 'siput', 'gila']",1.0
3464,"['besok', 'vaksin', 'booster', 'kerjasamanya', 'tensi']",-1.0
3465,"['malam', 'sahabat', 'sedia', 'layan', 'vaksin', 'booster', 'area', 'lobby', 'berangkat', 'sultan', 'hasanuddin', 'operasi', 'wita', 'proses', 'daftar', 'mohon', 'identitas', 'kartutandapenduduk', 'informasi', 'silah', 'hubung', 'terimakasih', 'erick']",1.0
3466,"['ayooo', 'cepat', 'serang', 'supremacy', 'kemeja', 'putih', 'lengan', 'gulung', 'kuaaattt', 'vaksinbooster']",-1.0
3467,"['selamat', 'malam', 'sedia', 'vaksin', 'booster', 'sultan', 'hasanuddin', 'terimakasih']",1.0
3468,"['jujur', 'masyarakat', 'vaksinbooster']",1.0
3469,"['nhu', 'vaksin', 'booster', 'cepat', 'sembuh', 'nhu', 'cepat', 'smbuh']",1.0
3470,"['tugas', 'deadline', 'besok', 'banget', 'siang', 'kerja', 'nangisin', 'mashidam', 'besok', 'kepala', 'mata', 'berat', 'banget', 'habis', 'menang', 'pagi', 'vaksin', 'booster', 'allah', 'efek', 'bareng', 'izin']",1.0
3471,"['naik', 'covid', 'kota', 'surakarta', 'kebut', 'vaksinasi', 'kuat', 'vaksin', 'booster', 'vaksin', 'booster', 'dapat', 'fasilitas', 'sehat', 'dekat']",1.0
3472,"['selamat', 'malam', 'kakak', 'lokal', 'kartusertifikat', 'vaksin', 'minimal', 'dosis', 'kakak', 'antarkota', 'jayabaya', 'tumpang', 'usia', 'wajib', 'kartusertifikat', 'vaksin', 'booster']",-1.0
3473,"['jawa', 'ganjar', 'pranowo', 'warga', 'suntik', 'vaksin', 'booster', 'cegah', 'sebar', 'varian', 'covid']",1.0
3474,"['vaksin', 'booster', 'sakit', 'banget', 'yhh']",-1.0
3475,"['tingkat', 'angka', 'positif', 'covid', 'kabar', 'varian', 'omicron', 'xbb', 'indonesia', 'oktober', 'lantas', 'masyarakat', 'vaksin', 'booster']",1.0
3476,"['covid', 'ngegas', 'tutup', 'vaksin', 'booster', 'masyarakat']",-1.0
3477,"['subvarian', 'xbb', 'cepat', 'tular', 'vaksin', 'booster', 'syahril', 'indonesia', 'aman', 'pandemi', 'salah', 'sebab', 'lonjak', 'covid', 'muncul', 'varian']",-1.0
3478,"['besok', 'jam', 'vaksin', 'booster', 'fktp', 'kepaon', 'informasi', 'teman', 'salah', 'dokter', 'urus', 'vaksin']",-1.0
3479,"['swab', 'vaksin', 'booster', 'sakit']",-1.0
3480,"['vaksin', 'booster', 'capai', 'persen', 'stok', 'vaksin', 'covid', 'sisa', 'juta', 'dosis']",1.0
3481,"['ayo', 'maju', 'vaksin', 'booster']",1.0
3482,"['ajg', 'ajg', 'tiket', 'konser', 'beli', 'lupa', 'vaksin', 'booster']",1.0
3483,"['kakak', 'stasiun', 'diri', 'vaksin', 'booster']",-1.0
3484,"['jawa', 'ganjar', 'pranowo', 'warga', 'suntik', 'vaksin', 'booster', 'cegah', 'sebar', 'varian', 'covld']",1.0
3485,"['pas', 'nonton', 'konser', 'wajib', 'vaksin', 'booster']",1.0
3486,"['vaksin', 'booster', 'tubuh', 'tetep', 'virus', 'hidup', 'nyaranin', 'blio', 'pcr', 'spaatau', 'virus', 'mati']",1.0
3487,"['ragu', 'vaksin', 'booster']",-1.0
3488,"['lebihbaik', 'stock', 'vaksin', 'booster', 'kasih', 'buzzerrp', 'bang', 'tenang', 'hadap', 'nyata']",1.0
3489,"['kota', 'jakarta', 'pasuk', 'laku', 'batas', 'giat', 'masyarakat', 'ppkm', 'level', 'hitung', 'tanggal', 'nopember', 'ayo', 'disiplin', 'protokol', 'sehat', 'lengkap', 'vaksinasi', 'vaksin', 'booster', 'source']",1.0
3490,"['jawa', 'warga', 'suntik', 'vaksin', 'booster', 'cegah', 'sebar', 'varian', 'covid']",1.0
3491,"['lupa', 'terap', 'protokol', 'sehat', 'vaksin', 'booster', 'putus', 'sebar', 'covid', 'varian']",1.0
3492,"['ikonbigbang', 'skrang', 'treasure', 'hahaha', 'lawak', 'banget', 'maju', 'waiji', 'besok', 'ygstan', 'vaksin', 'booster']",1.0
3493,"['wajib', 'vaksin', 'booster']",-1.0
3494,"['daftar', 'baru', 'bpom', 'vaksin', 'booster', 'covid']",1.0
3495,"['giat', 'kasi', 'ekbang', 'kelompok', 'cigondewah', 'kaler', 'ikut', 'evaluasi', 'ppkm', 'level', 'progres', 'vaksin', 'booster', 'bian', 'imunisasi', 'anak', 'nasional', 'gagal', 'ginjal', 'anak', 'akut', 'via', 'zoom', 'meeting', 'tamankanak-kanak', 'kulon', 'selasa', 'november', 'carboncopy']",-1.0
3496,"['teman', 'informasi', 'vaksin', 'booster', 'bandung']",1.0
3497,"['misi', 'vaksin', 'booster', 'umur', 'gmna', 'tidakapa-apa', 'vaksin']",1.0
3498,"['covid', 'terima', 'vaksin', 'booster']",1.0
3499,"['eks', 'menkes', 'siti', 'fadilah', 'vaksin', 'booster', 'covid', 'akibat', 'gagal', 'ginjal', 'part']",-1.0
3500,"['rek', 'melbu', 'bioskop', 'wajib', 'vaksin', 'booster', 'sdf']",-1.0
3501,"['informasi', 'vaksin', 'booster', 'bsd']",1.0
3502,"['aduh', 'cakup', 'vaksin', 'booster', 'loyo']",1.0
3503,"['eks', 'menkes', 'siti', 'fadilah', 'vaksin', 'booster', 'covid', 'akibat', 'gagal', 'ginjal', 'tanda', 'bunuh', 'rakyat', 'indonesia', 'halus', 'paksa', 'rakyat', 'wajib', 'suntik', 'vaksin', 'booster']",-1.0
3504,"['vaksin', 'booster', 'covid', 'melempem', 'kawan', 'beranta', 'rencana']",1.0
3505,"['maksa', 'pas', 'habis', 'pilek', 'vaksin', 'booster', 'skjne', 'karo', 'nakes', 'wara', 'tidakapa-apa', 'bu', 'sehat', 'kenek', 'efek', 'samping', 'ndredeg', 'tertawa']",1.0
3506,"['covid', 'prediksi', 'menkes', 'ingat', 'pakai', 'makser', 'vaksin', 'booster']",1.0
3507,"['vaksin', 'booster', 'jelek']",-1.0
3508,"['lengkap', 'vaksin', 'booster', 'mu']",1.0
3509,"['jadwal', 'vaksin', 'booster', 'depok', 'november', 'simak', 'informasi']",1.0
3510,"['vaksin', 'booster', 'heterolog', 'vaksin', 'awcorna', 'dosis', 'ml', 'gdosis', 'dosis', 'vaksinasi', 'primer', 'pandemi', 'landa', 'terap', 'protokol', 'sehat', 'sukses', 'program', 'vaksinasi', 'nasional']",-1.0
3511,"['reposted', 'kalbar', 'agustus', 'bpom', 'tuju', 'izin', 'guna', 'daruratemergency', 'use', 'authorization', 'eua', 'vaksin', 'awcorna', 'vaksin', 'booster', 'heterolog', 'vaksinasi', 'primer', 'vaksin', 'coronavac']",-1.0
3512,"['gais', 'informasi', 'vaksin', 'booster', 'jogja']",1.0
3513,"['informasi', 'vaksin', 'booster', 'sekitar', 'jogja']",1.0
3514,"['jog', 'informasi', 'vaksin', 'booster', 'mandiri']",-1.0
3515,"['gantung', 'daya', 'tahan', 'tubuh', 'vaksin', 'booster', 'efek', 'efek', 'rasa', 'pas', 'malam', 'hari', 'demam', 'ringan', 'besok', 'pagi', 'sembuh']",1.0
3516,"['bawa', 'kotaaa', 'emanggg', 'anak', 'vaksin', 'booster', 'apaaaaaaa']",-1.0
3517,"['stasiun', 'pasar', 'senen', 'sedia', 'vaksin', 'booster', 'dosis']",1.0
3518,"['usia', 'proteksi', 'vaksin', 'booster', 'tugas', 'publik']",-1.0
3519,"['untung', 'vaksin', 'booster', 'tahan', 'banting', 'doyoung']",1.0
3520,"['nderr', 'jktkota', 'susahh', 'cari', 'vaksin', 'booster', 'rebut', 'kuota', 'dikit', 'urus', 'kotanegri', 'susah', 'sebenernya', 'booster', 'ngejoki', 'ngerasain', 'banget']",-1.0
3521,"['suntik', 'tetanus', 'efek', 'mantab', 'vaksin', 'booster', 'mental']",1.0
3522,"['puji', 'tuhan', 'istirahat', 'pagi', 'vaksin', 'booster', 'tidakadauang', 'kelas']",1.0
3523,"['ayo', 'takut', 'vaksin', 'booster']",1.0
